transaction_id,user_id,amount,merchant,category,time_of_day,device_type,location,is_fraud
8474,1606,172.37,M019,electronics,1,desktop,US,0
8475,1377,359.66,M009,travel,15,mobile,US,0
8476,1522,6.0,M016,food,7,tablet,CA,0
8477,1579,16.98,M006,electronics,15,mobile,CA,1
8478,1890,11.13,M012,electronics,7,mobile,US,0
8479,1721,115.02,M006,jewelry,22,tablet,CA,0
8480,1195,93.14,M013,luxury,12,tablet,CA,0
8481,1880,44.52,M005,electronics,5,tablet,CA,0
8482,1097,5.91,M013,luxury,0,mobile,CA,0
8483,1604,102.07,M020,food,1,mobile,UK,0
8484,1983,84.43,M007,travel,6,desktop,CA,0
8485,1021,11.98,M012,electronics,12,mobile,US,0
8486,1449,239.59,M004,jewelry,3,tablet,CA,0
8487,1171,22.18,M005,travel,8,mobile,CA,0
8488,1382,136.07,M016,travel,18,desktop,UK,0
8489,1133,216.35,M004,travel,19,tablet,UK,0
8490,1425,86.63,M008,food,2,desktop,UK,0
8491,1024,28.35,M016,jewelry,22,mobile,CA,0
8492,1502,37.0,M008,clothing,1,mobile,US,0
8493,1184,216.93,M017,grocery,15,desktop,UK,0
8494,1084,35.42,M014,electronics,9,desktop,CA,0
8495,1566,137.12,M012,electronics,11,tablet,CA,0
8496,1762,462.18,M003,electronics,17,tablet,CA,0
8497,1143,860.45,M020,luxury,1,desktop,UK,0
8498,1862,76.25,M002,clothing,13,tablet,CA,0
8499,1909,175.19,M013,travel,11,desktop,UK,0
8500,1678,463.05,M011,travel,19,desktop,CA,0
8501,1411,46.95,M012,luxury,23,mobile,US,0
8502,1223,29.09,M018,grocery,23,desktop,US,0
8503,1219,12.13,M009,jewelry,23,tablet,CA,0
8504,1178,15.19,M007,clothing,7,desktop,UK,0
8505,1630,192.11,M006,clothing,22,mobile,CA,0
8506,1432,88.85,M014,food,21,tablet,US,0
8507,1264,206.92,M018,travel,6,desktop,CA,0
8508,1953,155.81,M014,clothing,12,mobile,UK,0
8509,1428,112.01,M005,clothing,14,tablet,UK,0
8510,1661,93.98,M020,electronics,13,mobile,UK,0
8511,1415,4.95,M013,luxury,4,mobile,UK,0
8512,1452,205.79,M001,travel,7,tablet,US,0
8513,1726,54.1,M012,food,17,mobile,UK,0
8514,1196,82.05,M019,jewelry,4,mobile,UK,0
8515,1553,2.22,M010,grocery,22,mobile,US,0
8516,1052,275.0,M005,jewelry,8,tablet,UK,0
8517,1479,233.04,M020,food,9,mobile,US,0
8518,1442,78.37,M006,electronics,16,desktop,UK,0
8519,1329,86.11,M012,grocery,2,mobile,UK,0
8520,1250,122.08,M003,jewelry,0,desktop,UK,0
8521,1806,30.75,M014,travel,6,mobile,UK,0
8522,1889,25.09,M004,travel,14,desktop,CA,0
8523,1782,112.09,M017,grocery,18,tablet,CA,0
8524,1966,11.03,M017,grocery,7,mobile,UK,0
8525,1924,60.52,M014,grocery,10,desktop,UK,0
8526,1122,67.88,M015,clothing,1,tablet,UK,0
8527,1878,48.02,M007,food,19,mobile,CA,0
8528,1386,20.49,M004,travel,1,mobile,UK,1
8529,1338,43.9,M017,travel,10,mobile,US,0
8530,1777,41.18,M006,food,19,tablet,CA,0
8531,1347,69.17,M011,electronics,16,tablet,CA,0
8532,1028,112.29,M012,travel,9,desktop,CA,0
8533,1974,344.94,M015,jewelry,4,mobile,UK,0
8534,1034,15.57,M012,electronics,2,desktop,US,0
8535,1517,206.37,M011,luxury,8,desktop,CA,0
8536,1395,33.43,M017,luxury,19,desktop,US,0
8537,1622,89.5,M008,jewelry,21,desktop,US,0
8538,1293,79.13,M012,grocery,1,desktop,US,0
8539,1588,81.41,M009,travel,22,mobile,UK,0
8540,1348,128.5,M011,jewelry,18,tablet,UK,0
8541,1146,48.08,M003,jewelry,16,desktop,UK,0
8542,1066,38.43,M007,grocery,11,tablet,CA,0
8543,1903,191.62,M003,luxury,19,desktop,CA,0
8544,1519,24.86,M016,electronics,8,mobile,US,0
8545,1121,19.88,M010,jewelry,22,desktop,CA,0
8546,1339,1.57,M007,travel,3,desktop,UK,0
8547,1174,23.65,M020,electronics,17,desktop,UK,0
8548,1899,73.09,M015,electronics,15,mobile,UK,0
8549,1690,77.33,M010,food,20,desktop,UK,0
8550,1596,29.36,M012,luxury,23,mobile,US,0
8551,1450,7.5,M018,travel,9,tablet,CA,0
8552,1556,136.51,M009,travel,21,tablet,UK,0
8553,1135,141.87,M009,grocery,11,tablet,US,0
8554,1854,613.6,M004,grocery,10,mobile,CA,0
8555,1015,230.29,M005,clothing,4,desktop,US,0
8556,1332,260.45,M007,travel,19,tablet,UK,0
8557,1194,160.05,M007,luxury,10,tablet,UK,0
8558,1495,95.58,M011,electronics,15,desktop,UK,0
8559,1008,13.76,M010,clothing,14,tablet,CA,0
8560,1827,97.37,M011,travel,5,tablet,UK,0
8561,1333,5.76,M018,grocery,12,desktop,CA,0
8562,1332,216.54,M012,luxury,15,mobile,US,0
8563,1326,65.74,M016,grocery,2,mobile,CA,0
8564,1014,119.56,M004,travel,17,tablet,US,0
8565,1838,5.37,M017,clothing,0,tablet,CA,0
8566,1613,76.41,M017,grocery,16,mobile,UK,0
8567,1225,35.85,M005,grocery,19,tablet,UK,0
8568,1424,33.54,M013,food,5,mobile,US,0
8569,1789,49.37,M003,jewelry,8,tablet,CA,0
8570,1407,0.06,M017,travel,3,tablet,CA,0
8571,1112,62.86,M011,food,6,mobile,US,0
8572,1996,66.66,M001,luxury,22,desktop,CA,0
8573,1427,198.87,M018,jewelry,21,tablet,CA,0
8574,1000,59.52,M017,travel,10,tablet,US,0
8575,1265,45.19,M009,food,22,desktop,US,0
8576,1490,524.9,M020,food,2,tablet,US,0
8577,1207,84.68,M007,travel,15,desktop,CA,0
8578,1621,63.98,M005,electronics,5,desktop,US,0
8579,1711,68.51,M016,clothing,6,mobile,US,1
8580,1951,165.64,M007,travel,11,desktop,US,0
8581,1368,41.65,M013,food,6,mobile,US,1
8582,1984,49.29,M013,electronics,21,mobile,UK,0
8583,1305,141.01,M015,food,18,mobile,UK,0
8584,1011,7.58,M017,clothing,21,tablet,UK,0
8585,1344,200.37,M017,luxury,15,tablet,US,0
8586,1464,56.25,M019,electronics,17,desktop,CA,0
8587,1699,87.06,M010,travel,9,mobile,UK,0
8588,1665,141.67,M002,jewelry,0,tablet,US,0
8589,1493,30.93,M014,luxury,7,tablet,UK,0
8590,1367,221.01,M003,clothing,2,desktop,UK,0
8591,1845,387.4,M007,grocery,15,tablet,US,0
8592,1936,68.18,M011,travel,23,tablet,US,0
8593,1419,276.36,M017,travel,2,tablet,UK,0
8594,1888,0.11,M015,travel,1,tablet,US,0
8595,1790,224.66,M019,electronics,11,tablet,UK,0
8596,1170,37.26,M011,grocery,7,tablet,UK,0
8597,1133,37.32,M015,luxury,18,desktop,UK,0
8598,1964,25.89,M015,luxury,23,mobile,UK,0
8599,1426,38.13,M006,electronics,17,tablet,CA,0
8600,1024,24.01,M015,jewelry,19,mobile,CA,0
8601,1529,236.31,M009,electronics,14,desktop,US,0
8602,1189,229.29,M005,travel,16,desktop,CA,0
8603,1140,10.78,M019,food,17,mobile,CA,0
8604,1554,15.42,M005,grocery,17,mobile,US,0
8605,1845,198.06,M013,grocery,8,desktop,UK,0
8606,1795,50.91,M018,luxury,4,tablet,CA,0
8607,1657,18.55,M020,luxury,10,mobile,CA,0
8608,1314,71.47,M017,electronics,3,mobile,CA,0
8609,1443,53.9,M015,food,9,tablet,CA,0
8610,1318,24.74,M014,food,3,mobile,UK,0
8611,1440,127.57,M016,electronics,22,tablet,US,0
8612,1091,99.77,M004,clothing,2,desktop,CA,0
8613,1178,10.5,M017,jewelry,15,mobile,CA,0
8614,1055,259.54,M020,electronics,20,tablet,CA,0
8615,1154,81.75,M014,travel,10,tablet,CA,0
8616,1671,28.8,M018,food,8,desktop,US,0
8617,1110,23.1,M006,jewelry,0,mobile,UK,0
8618,1136,14.61,M008,electronics,9,tablet,US,0
8619,1231,55.28,M009,jewelry,11,mobile,CA,0
8620,1991,14.57,M001,clothing,23,tablet,CA,0
8621,1467,53.75,M013,food,1,mobile,US,0
8622,1731,16.11,M003,clothing,14,mobile,UK,0
8623,1480,106.95,M006,luxury,23,tablet,UK,0
8624,1067,153.82,M017,clothing,19,tablet,UK,0
8625,1813,79.74,M008,food,15,mobile,UK,0
8626,1248,113.96,M006,luxury,1,mobile,US,0
8627,1993,278.67,M016,travel,12,desktop,US,0
8628,1322,101.71,M001,clothing,17,tablet,UK,0
8629,1921,45.28,M010,electronics,21,mobile,US,0
8630,1903,59.69,M018,electronics,18,mobile,US,0
8631,1517,196.99,M014,jewelry,10,tablet,CA,0
8632,1975,14.01,M005,electronics,13,mobile,US,0
8633,1791,39.41,M017,electronics,2,mobile,US,0
8634,1431,86.1,M014,luxury,8,desktop,UK,0
8635,1486,112.82,M018,luxury,4,desktop,US,0
8636,1605,144.18,M004,jewelry,13,tablet,UK,0
8637,1428,38.3,M020,grocery,6,tablet,CA,0
8638,1268,15.77,M002,food,11,tablet,CA,0
8639,1708,309.75,M007,electronics,20,desktop,US,0
8640,1536,7.95,M007,jewelry,17,desktop,US,0
8641,1147,10.07,M007,clothing,10,desktop,UK,0
8642,1117,68.31,M013,clothing,23,mobile,CA,0
8643,1849,171.08,M019,luxury,8,desktop,UK,0
8644,1366,148.95,M006,travel,10,desktop,US,0
8645,1849,277.58,M020,electronics,17,tablet,CA,0
8646,1065,15.27,M017,food,1,desktop,US,0
8647,1969,47.12,M018,jewelry,19,desktop,CA,0
8648,1812,33.15,M001,luxury,12,mobile,UK,0
8649,1369,197.23,M013,travel,14,desktop,US,0
8650,1174,67.01,M019,travel,7,tablet,US,0
8651,1830,2.72,M016,jewelry,4,mobile,CA,0
8652,1587,123.09,M010,luxury,4,desktop,UK,0
8653,1494,49.22,M013,luxury,6,desktop,CA,0
8654,1972,75.75,M010,jewelry,11,desktop,CA,0
8655,1113,224.23,M014,jewelry,19,mobile,CA,0
8656,1110,29.67,M009,jewelry,11,mobile,US,0
8657,1760,27.48,M011,food,8,desktop,UK,0
8658,1438,30.54,M003,jewelry,3,tablet,UK,0
8659,1714,41.27,M008,luxury,7,desktop,UK,0
8660,1146,11.36,M012,food,18,mobile,CA,1
8661,1034,119.47,M003,food,21,mobile,UK,0
8662,1998,23.24,M007,food,0,mobile,UK,0
8663,1308,260.57,M014,clothing,22,tablet,US,0
8664,1537,24.29,M007,grocery,10,desktop,US,0
8665,1749,29.52,M007,travel,22,desktop,US,0
8666,1013,35.24,M014,electronics,12,mobile,CA,0
8667,1373,146.33,M012,clothing,17,desktop,US,0
8668,1556,55.79,M001,luxury,20,tablet,UK,0
8669,1427,171.11,M005,grocery,19,tablet,US,0
8670,1727,153.64,M011,travel,9,desktop,CA,1
8671,1232,265.2,M001,clothing,12,desktop,US,0
8672,1704,141.31,M013,travel,11,desktop,UK,0
8673,1562,5.33,M017,food,12,desktop,US,0
8674,1938,181.57,M003,food,1,desktop,US,0
8675,1886,278.18,M010,jewelry,2,desktop,US,0
8676,1725,506.55,M019,luxury,16,mobile,CA,0
8677,1662,13.38,M007,food,20,mobile,CA,0
8678,1439,95.0,M020,clothing,18,mobile,CA,0
8679,1501,22.25,M003,travel,11,tablet,CA,0
8680,1274,30.45,M012,electronics,15,tablet,CA,0
8681,1849,136.88,M010,luxury,19,tablet,US,0
8682,1075,380.17,M012,travel,19,tablet,US,0
8683,1438,90.35,M015,food,21,mobile,CA,0
8684,1731,190.1,M006,travel,9,desktop,CA,0
8685,1859,0.89,M019,grocery,22,desktop,US,0
8686,1955,3.73,M005,travel,22,desktop,UK,0
8687,1698,90.81,M020,clothing,14,tablet,US,0
8688,1288,49.26,M002,grocery,7,mobile,CA,0
8689,1914,220.51,M019,luxury,18,desktop,US,0
8690,1539,35.95,M019,jewelry,4,tablet,CA,0
8691,1890,56.57,M004,jewelry,11,tablet,US,0
8692,1691,75.06,M020,travel,9,tablet,US,0
8693,1252,31.89,M005,electronics,21,desktop,US,0
8694,1125,239.14,M007,clothing,13,mobile,UK,0
8695,1176,62.46,M004,electronics,21,desktop,US,0
8696,1036,55.19,M011,grocery,11,mobile,US,0
8697,1409,189.55,M003,electronics,23,mobile,UK,0
8698,1610,37.39,M005,luxury,12,desktop,US,0
8699,1609,170.08,M020,grocery,20,desktop,UK,0
8700,1126,13.04,M015,luxury,20,tablet,UK,0
8701,1482,20.19,M018,electronics,16,tablet,UK,0
8702,1167,301.27,M016,jewelry,0,desktop,US,0
8703,1591,184.8,M016,clothing,21,desktop,CA,0
8704,1293,49.09,M010,electronics,9,mobile,US,0
8705,1844,101.74,M001,travel,4,mobile,CA,0
8706,1637,286.42,M011,luxury,10,tablet,CA,0
8707,1342,23.81,M017,grocery,9,mobile,UK,0
8708,1309,6.08,M015,luxury,5,desktop,UK,0
8709,1661,77.1,M007,travel,14,mobile,UK,0
8710,1527,15.38,M006,clothing,8,mobile,UK,0
8711,1539,20.74,M015,travel,7,mobile,US,0
8712,1418,222.14,M015,jewelry,22,desktop,US,0
8713,1443,0.74,M007,luxury,22,tablet,CA,0
8714,1684,169.73,M003,jewelry,5,mobile,US,0
8715,1557,72.76,M014,food,5,desktop,US,0
8716,1839,81.94,M009,clothing,16,mobile,CA,0
8717,1235,111.4,M003,electronics,11,mobile,US,0
8718,1438,56.47,M006,jewelry,6,desktop,US,0
8719,1213,12.29,M020,electronics,4,mobile,UK,0
8720,1084,10.85,M009,luxury,15,desktop,UK,0
8721,1793,140.39,M001,electronics,22,tablet,CA,0
8722,1743,24.98,M009,luxury,5,mobile,UK,0
8723,1084,2.85,M012,grocery,7,desktop,US,0
8724,1920,389.29,M004,travel,2,mobile,UK,0
8725,1488,393.18,M016,electronics,7,mobile,UK,0
8726,1064,47.5,M005,luxury,6,mobile,CA,0
8727,1645,2.59,M017,food,16,desktop,US,0
8728,1662,129.93,M017,clothing,18,desktop,CA,0
8729,1626,177.79,M006,clothing,19,desktop,US,0
8730,1063,13.35,M015,grocery,13,tablet,US,0
8731,1342,14.56,M001,food,5,mobile,US,0
8732,1938,172.72,M013,travel,6,desktop,UK,0
8733,1874,254.99,M016,food,4,mobile,CA,0
8734,1918,156.42,M002,luxury,18,mobile,US,0
8735,1351,22.41,M019,clothing,20,mobile,UK,0
8736,1157,53.02,M002,food,6,desktop,CA,0
8737,1588,91.84,M012,travel,8,tablet,UK,0
8738,1490,17.47,M012,jewelry,11,tablet,UK,0
8739,1657,23.65,M008,electronics,14,tablet,US,0
8740,1854,33.25,M012,luxury,14,tablet,CA,0
8741,1462,71.24,M011,electronics,23,desktop,UK,0
8742,1224,71.5,M002,clothing,20,tablet,UK,0
8743,1916,168.36,M001,clothing,15,tablet,UK,0
8744,1312,139.84,M004,travel,22,desktop,UK,0
8745,1614,245.03,M009,food,19,desktop,US,0
8746,1918,178.92,M007,travel,14,mobile,US,0
8747,1858,29.29,M010,grocery,4,mobile,CA,0
8748,1812,40.24,M020,clothing,11,tablet,UK,0
8749,1939,69.4,M014,luxury,3,mobile,US,0
8750,1465,1.44,M001,luxury,2,desktop,CA,0
8751,1087,234.24,M005,clothing,0,mobile,CA,0
8752,1882,4.54,M013,clothing,12,mobile,US,0
8753,1302,38.93,M006,travel,4,desktop,US,0
8754,1679,84.21,M017,luxury,11,tablet,UK,0
8755,1434,72.95,M015,travel,1,mobile,US,0
8756,1681,106.26,M007,food,5,mobile,US,0
8757,1134,74.98,M008,jewelry,4,tablet,US,0
8758,1049,26.01,M002,clothing,17,mobile,CA,0
8759,1431,22.45,M018,jewelry,23,tablet,US,0
8760,1339,237.78,M007,travel,4,desktop,CA,0
8761,1346,30.65,M020,food,17,desktop,CA,0
8762,1645,32.99,M016,travel,15,tablet,US,0
8763,1346,53.27,M019,grocery,16,desktop,CA,0
8764,1648,15.02,M009,luxury,1,desktop,UK,0
8765,1244,70.78,M012,electronics,16,desktop,UK,0
8766,1108,109.37,M014,electronics,9,desktop,CA,0
8767,1824,154.18,M007,travel,2,desktop,US,0
8768,1798,124.29,M002,electronics,13,desktop,US,0
8769,1532,15.97,M017,electronics,18,mobile,CA,0
8770,1089,60.89,M011,food,11,mobile,US,0
8771,1295,3.94,M018,electronics,0,mobile,CA,0
8772,1111,1.8,M012,food,6,desktop,UK,0
8773,1812,58.01,M003,grocery,6,mobile,CA,0
8774,1588,29.16,M014,clothing,12,tablet,CA,0
8775,1176,115.0,M015,clothing,8,tablet,UK,0
8776,1342,128.82,M019,clothing,4,tablet,UK,0
8777,1659,225.76,M010,luxury,3,mobile,CA,0
8778,1100,143.0,M009,food,4,desktop,UK,0
8779,1757,4.94,M010,food,23,tablet,UK,0
8780,1628,46.46,M020,food,23,mobile,US,0
8781,1603,31.89,M004,grocery,19,mobile,UK,0
8782,1400,48.8,M019,jewelry,11,desktop,UK,1
8783,1027,17.44,M010,food,7,desktop,CA,0
8784,1936,10.28,M017,food,12,mobile,UK,0
8785,1961,73.6,M012,clothing,3,desktop,CA,0
8786,1536,127.43,M001,travel,19,desktop,US,0
8787,1057,121.04,M011,luxury,10,desktop,CA,0
8788,1497,59.96,M013,electronics,14,desktop,CA,0
8789,1296,73.87,M001,electronics,23,desktop,US,0
8790,1133,72.63,M001,grocery,13,mobile,US,0
8791,1330,117.63,M016,electronics,17,tablet,UK,0
8792,1248,4.91,M007,jewelry,19,mobile,CA,0
8793,1549,123.75,M010,clothing,0,mobile,CA,0
8794,1901,87.28,M016,grocery,0,mobile,CA,0
8795,1940,22.08,M001,electronics,10,mobile,US,0
8796,1074,5.03,M009,electronics,23,mobile,CA,0
8797,1653,11.49,M006,travel,19,desktop,UK,0
8798,1833,74.38,M015,clothing,5,tablet,US,0
8799,1167,142.05,M004,grocery,4,desktop,CA,0
8800,1770,40.75,M015,clothing,12,tablet,US,0
8801,1502,47.66,M010,grocery,9,mobile,US,0
8802,1884,272.03,M016,luxury,5,mobile,US,0
8803,1354,23.95,M013,luxury,3,mobile,CA,0
8804,1224,10.95,M019,electronics,3,mobile,CA,0
8805,1663,42.07,M020,clothing,6,mobile,UK,0
8806,1530,137.01,M004,clothing,15,mobile,US,0
8807,1145,98.37,M020,jewelry,0,mobile,CA,0
8808,1959,53.75,M016,luxury,8,tablet,CA,0
8809,1240,334.54,M011,travel,18,mobile,UK,0
8810,1883,132.8,M015,clothing,19,mobile,CA,0
8811,1892,6.39,M011,grocery,14,mobile,CA,0
8812,1343,136.5,M011,jewelry,8,tablet,CA,0
8813,1748,2.43,M003,clothing,20,tablet,US,0
8814,1034,105.07,M017,clothing,19,mobile,UK,0
8815,1701,23.63,M005,jewelry,21,desktop,UK,0
8816,1000,119.22,M013,electronics,0,tablet,UK,0
8817,1995,37.07,M010,clothing,0,mobile,CA,1
8818,1152,206.36,M005,food,15,tablet,CA,0
8819,1428,41.09,M012,travel,4,desktop,CA,1
8820,1944,96.68,M008,electronics,20,mobile,US,1
8821,1507,33.68,M012,clothing,8,tablet,US,0
8822,1125,249.16,M016,electronics,0,desktop,UK,0
8823,1490,151.87,M002,grocery,18,tablet,US,0
8824,1481,27.88,M003,electronics,15,tablet,US,0
8825,1344,297.2,M018,jewelry,2,mobile,CA,0
8826,1911,44.19,M017,clothing,3,mobile,CA,0
8827,1737,105.52,M002,electronics,11,tablet,UK,0
8828,1220,135.81,M012,food,6,desktop,CA,0
8829,1914,2.32,M017,grocery,14,mobile,CA,0
8830,1918,319.34,M006,grocery,22,tablet,US,0
8831,1722,42.23,M017,luxury,14,tablet,UK,0
8832,1024,21.04,M002,electronics,4,mobile,US,0
8833,1527,190.18,M008,jewelry,22,mobile,UK,0
8834,1181,121.37,M014,grocery,1,tablet,UK,0
8835,1498,9.07,M006,luxury,11,mobile,CA,0
8836,1840,12.45,M009,electronics,18,tablet,US,0
8837,1640,125.59,M001,electronics,22,desktop,US,0
8838,1041,7.77,M005,grocery,4,mobile,CA,0
8839,1914,249.1,M007,electronics,22,mobile,UK,0
8840,1480,135.3,M009,electronics,2,tablet,UK,0
8841,1929,40.87,M014,travel,23,mobile,UK,0
8842,1847,45.09,M009,food,5,desktop,UK,0
8843,1747,70.62,M004,electronics,12,tablet,CA,0
8844,1871,44.78,M020,travel,19,desktop,UK,0
8845,1438,153.0,M015,travel,14,desktop,US,0
8846,1401,367.84,M004,electronics,3,desktop,UK,0
8847,1545,87.83,M003,jewelry,19,desktop,UK,0
8848,1344,59.07,M014,grocery,6,tablet,UK,0
8849,1892,25.2,M009,travel,21,mobile,CA,0
8850,1044,105.97,M019,travel,17,desktop,UK,0
8851,1645,115.7,M006,luxury,20,desktop,CA,0
8852,1020,115.58,M003,jewelry,20,tablet,US,0
8853,1633,2.74,M018,clothing,21,desktop,UK,0
8854,1069,229.38,M016,jewelry,6,desktop,UK,0
8855,1863,41.27,M003,luxury,11,desktop,US,0
8856,1872,136.32,M002,clothing,10,desktop,UK,0
8857,1047,142.63,M002,clothing,23,mobile,UK,0
8858,1490,105.14,M010,jewelry,11,desktop,CA,1
8859,1550,50.23,M015,food,14,tablet,CA,0
8860,1286,93.75,M003,jewelry,7,mobile,US,0
8861,1009,4.1,M008,travel,10,tablet,CA,0
8862,1541,143.5,M018,grocery,20,mobile,CA,0
8863,1755,10.49,M011,jewelry,17,mobile,US,0
8864,1273,50.54,M007,food,9,desktop,US,0
8865,1955,10.94,M019,jewelry,7,desktop,UK,0
8866,1599,181.45,M007,food,5,tablet,UK,0
8867,1755,79.92,M002,grocery,2,mobile,UK,0
8868,1380,117.43,M006,electronics,19,mobile,UK,0
8869,1328,114.75,M005,food,11,desktop,CA,0
8870,1478,184.27,M014,food,16,mobile,CA,0
8871,1014,14.22,M018,travel,2,desktop,US,0
8872,1515,107.8,M004,food,19,desktop,US,0
8873,1190,85.6,M004,grocery,17,tablet,CA,0
8874,1167,3.14,M013,clothing,11,desktop,UK,0
8875,1520,22.49,M001,food,21,desktop,UK,0
8876,1620,31.14,M020,luxury,23,mobile,UK,0
8877,1136,7.53,M005,grocery,15,tablet,UK,0
8878,1153,43.81,M003,travel,21,tablet,US,0
8879,1387,2.76,M019,luxury,9,tablet,CA,0
8880,1208,80.56,M013,travel,18,desktop,US,0
8881,1271,23.76,M007,electronics,8,tablet,CA,0
8882,1142,33.83,M010,food,13,desktop,UK,0
8883,1610,241.32,M003,clothing,19,desktop,US,0
8884,1888,69.88,M002,grocery,13,desktop,CA,0
8885,1819,31.34,M007,electronics,21,desktop,CA,0
8886,1068,91.25,M009,clothing,3,tablet,CA,0
8887,1246,22.52,M012,electronics,14,tablet,CA,0
8888,1260,7.73,M010,clothing,19,mobile,UK,0
8889,1787,2.11,M019,jewelry,1,tablet,UK,0
8890,1078,302.68,M013,jewelry,17,mobile,CA,0
8891,1657,128.96,M010,jewelry,1,tablet,CA,0
8892,1622,160.92,M005,electronics,17,tablet,CA,0
8893,1769,395.9,M015,jewelry,7,tablet,UK,0
8894,1604,268.28,M003,grocery,9,desktop,US,0
8895,1524,133.53,M008,grocery,19,tablet,CA,0
8896,1771,118.41,M006,jewelry,3,tablet,US,0
8897,1937,41.08,M019,clothing,9,mobile,UK,0
8898,1620,10.98,M017,clothing,9,tablet,UK,0
8899,1329,85.27,M010,electronics,2,desktop,UK,0
8900,1188,85.86,M001,clothing,20,tablet,UK,0
8901,1094,304.15,M013,luxury,3,mobile,UK,1
8902,1616,58.44,M010,luxury,22,tablet,US,0
8903,1007,117.38,M012,luxury,9,tablet,US,0
8904,1066,85.56,M002,food,6,mobile,US,0
8905,1495,19.45,M010,clothing,21,tablet,US,0
8906,1190,89.66,M001,grocery,22,mobile,CA,0
8907,1365,77.68,M001,travel,11,mobile,UK,0
8908,1767,68.1,M020,clothing,6,desktop,US,0
8909,1520,72.04,M015,luxury,12,desktop,US,0
8910,1989,17.91,M001,electronics,7,mobile,CA,0
8911,1116,62.26,M009,clothing,12,desktop,CA,0
8912,1266,93.05,M007,luxury,0,desktop,UK,0
8913,1610,67.23,M016,electronics,15,mobile,UK,0
8914,1484,67.08,M016,food,18,tablet,CA,0
8915,1508,8.07,M013,jewelry,18,tablet,CA,0
8916,1297,21.17,M010,food,20,tablet,CA,0
8917,1908,38.71,M018,grocery,12,desktop,UK,0
8918,1163,54.36,M009,travel,6,desktop,CA,0
8919,1375,90.12,M012,food,14,tablet,US,0
8920,1652,199.03,M013,food,5,mobile,UK,0
8921,1267,17.34,M011,grocery,3,mobile,UK,0
8922,1548,1.52,M015,grocery,21,mobile,US,0
8923,1073,59.65,M010,jewelry,22,desktop,US,0
8924,1507,56.58,M010,jewelry,19,tablet,UK,0
8925,1072,80.27,M009,clothing,10,mobile,UK,0
8926,1307,179.11,M003,electronics,23,tablet,CA,0
8927,1198,162.13,M016,grocery,20,tablet,CA,0
8928,1129,10.54,M012,food,18,desktop,US,0
8929,1757,271.8,M017,food,1,mobile,US,0
8930,1823,11.7,M015,jewelry,16,desktop,US,1
8931,1571,100.67,M003,electronics,14,tablet,US,0
8932,1790,111.6,M005,luxury,19,tablet,CA,0
8933,1614,113.91,M013,grocery,17,tablet,UK,0
8934,1807,30.84,M006,jewelry,11,mobile,CA,0
8935,1831,40.1,M009,luxury,2,mobile,US,0
8936,1486,79.56,M019,electronics,16,mobile,CA,0
8937,1852,22.26,M007,grocery,13,tablet,US,0
8938,1150,2.05,M013,food,5,tablet,CA,0
8939,1668,82.59,M005,food,3,mobile,UK,1
8940,1205,62.6,M016,jewelry,20,tablet,US,1
8941,1985,106.92,M004,electronics,7,tablet,CA,1
8942,1178,15.86,M005,food,19,tablet,US,0
8943,1196,183.84,M020,luxury,21,mobile,UK,0
8944,1734,15.81,M019,electronics,2,desktop,US,0
8945,1088,221.96,M006,jewelry,7,desktop,UK,0
8946,1798,59.7,M004,luxury,12,desktop,CA,0
8947,1433,79.81,M001,luxury,18,mobile,UK,0
8948,1787,226.9,M017,clothing,14,tablet,US,0
8949,1747,35.66,M009,electronics,22,desktop,CA,0
8950,1182,20.07,M016,travel,6,desktop,US,0
8951,1208,59.01,M002,electronics,2,mobile,US,0
8952,1492,28.02,M011,jewelry,18,tablet,CA,0
8953,1129,75.04,M005,travel,9,tablet,UK,0
8954,1664,32.19,M013,clothing,15,mobile,UK,0
8955,1012,199.87,M020,food,13,desktop,CA,0
8956,1633,93.48,M017,grocery,7,tablet,CA,0
8957,1870,0.02,M015,jewelry,10,tablet,US,0
8958,1731,163.72,M012,grocery,18,desktop,US,0
8959,1105,40.08,M006,clothing,1,mobile,CA,0
8960,1374,38.6,M020,travel,4,desktop,CA,0
8961,1581,48.3,M013,clothing,10,tablet,US,0
8962,1706,99.5,M018,electronics,6,mobile,US,0
8963,1697,58.35,M015,grocery,7,desktop,UK,0
8964,1098,99.06,M015,grocery,16,desktop,CA,0
8965,1593,15.87,M008,clothing,11,mobile,US,0
8966,1586,351.21,M019,travel,17,tablet,UK,0
8967,1885,130.79,M014,grocery,6,mobile,US,0
8968,1851,28.8,M007,luxury,8,mobile,CA,0
8969,1191,128.8,M014,food,18,tablet,UK,0
8970,1324,85.57,M005,clothing,13,desktop,US,0
8971,1978,11.56,M015,electronics,23,mobile,CA,0
8972,1725,19.63,M015,electronics,18,mobile,CA,0
8973,1826,4.22,M004,electronics,19,desktop,CA,0
8974,1955,165.67,M001,grocery,17,tablet,CA,0
8975,1466,80.23,M017,clothing,14,desktop,UK,0
8976,1893,38.09,M020,electronics,20,desktop,US,0
8977,1366,13.51,M001,clothing,20,mobile,US,0
8978,1317,66.17,M016,grocery,3,mobile,CA,0
8979,1143,74.5,M013,food,12,tablet,US,0
8980,1383,121.05,M018,food,4,mobile,CA,0
8981,1215,350.45,M010,food,11,desktop,US,0
8982,1360,57.08,M018,grocery,16,desktop,US,0
8983,1323,52.09,M017,electronics,9,tablet,US,0
